"resource","consumer","res.n","res.m","res.phylum","res.class","res.order","res.family","res.genus","con.n","con.m","con.phylum","con.class","con.order","con.family","con.genus","res.method","con.method","N.records","linkevidence","source.id"
"Acari","Acari",2218.666666,0.1,"Arthropoda","Arachnida",,,,2218.666666,0.1,"Arthropoda","Arachnida",,,,"exact","exact",16,"from Brose et al 2005 (Ledger, Edwards & Woodward unpublished),from Brose et al 2005 (Warren, unpublished),Ledger, Edwards & Woodward unpublished,Ledger, M.E., Brown, L.E., Edwards, F., Milner, A.M. & Woodward, G. (2012) Drought alters the structure and functioning of complex food webs. Nature Climate Change.,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,Warren, unpublished",",10,11,15,23,28,46,47,59"
"Acari","Chironomidae",2218.666666,0.1,"Arthropoda","Arachnida",,,,4074.666667,0.95630662,"Arthropoda","Insecta","Diptera","Chironomidae",,"exact","family",1,"from Brose et al 2005 (Ledger, Edwards & Woodward unpublished),from Brose et al 2005 (Warren, unpublished),Ledger, Edwards & Woodward unpublished,Ledger, M.E., Brown, L.E., Edwards, F., Milner, A.M. & Woodward, G. (2012) Drought alters the structure and functioning of complex food webs. Nature Climate Change.,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,Warren, unpublished",",10,11,15,23,28,46,47,59"
"Baetis","Chironomidae",192,0.712555345,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis",4074.666667,0.95630662,"Arthropoda","Insecta","Diptera","Chironomidae",,"exact","family",10,"from Brose et al 2005 (Ledger, Edwards & Woodward unpublished),from Brose et al 2005 (Warren, unpublished),Ledger, Edwards & Woodward unpublished,Ledger, M.E., Brown, L.E., Edwards, F., Milner, A.M. & Woodward, G. (2012) Drought alters the structure and functioning of complex food webs. Nature Climate Change.,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,Warren, unpublished",",10,11,15,23,28,46,47,59"
"Baetis","Dicosmoecus",192,0.712555345,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis",21.33333333,7.071423253,"Arthropoda","Insecta","Trichoptera","Limnephilidae","Dicosmoecus","exact","family",2,"from Brose et al 2005 (Ledger, Edwards & Woodward unpublished),from Brose et al 2005 (Warren, unpublished),Ledger, Edwards & Woodward unpublished,Ledger, M.E., Brown, L.E., Edwards, F., Milner, A.M. & Woodward, G. (2012) Drought alters the structure and functioning of complex food webs. Nature Climate Change.,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,Warren, unpublished",",10,11,15,23,28,46,47,59"
"Baetis","Dicranota",192,0.712555345,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis",21.33333333,0.456662436,"Arthropoda","Insecta","Diptera","Tipulidae","Dicranota","exact","family",6,"from Brose et al 2005 (Ledger, Edwards & Woodward unpublished),from Brose et al 2005 (Warren, unpublished),Ledger, Edwards & Woodward unpublished,Ledger, M.E., Brown, L.E., Edwards, F., Milner, A.M. & Woodward, G. (2012) Drought alters the structure and functioning of complex food webs. Nature Climate Change.,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,Warren, unpublished",",10,11,15,23,28,46,47,59"
"Baetis","Oligochaeta",192,0.712555345,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis",320,0.506640431,"Annelida","Clitellata",,,,"exact","exact",1,"from Brose et al 2005 (Ledger, Edwards & Woodward unpublished),from Brose et al 2005 (Warren, unpublished),Ledger, Edwards & Woodward unpublished,Ledger, M.E., Brown, L.E., Edwards, F., Milner, A.M. & Woodward, G. (2012) Drought alters the structure and functioning of complex food webs. Nature Climate Change.,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,Warren, unpublished",",10,11,15,23,28,46,47,59"
"Chironomidae","Acari",4074.666667,0.95630662,"Arthropoda","Insecta","Diptera","Chironomidae",,2218.666666,0.1,"Arthropoda","Arachnida",,,,"exact","exact",1,"from Brose et al 2005 (Ledger, Edwards & Woodward unpublished),from Brose et al 2005 (Warren, unpublished),Ledger, Edwards & Woodward unpublished,Ledger, M.E., Brown, L.E., Edwards, F., Milner, A.M. & Woodward, G. (2012) Drought alters the structure and functioning of complex food webs. Nature Climate Change.,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,Warren, unpublished",",10,11,15,23,28,46,47,59"
"Chironomidae","Chironomidae",4074.666667,0.95630662,"Arthropoda","Insecta","Diptera","Chironomidae",,4074.666667,0.95630662,"Arthropoda","Insecta","Diptera","Chironomidae",,"exact","exact",1,"from Brose et al 2005 (Ledger, Edwards & Woodward unpublished),from Brose et al 2005 (Warren, unpublished),Ledger, Edwards & Woodward unpublished,Ledger, M.E., Brown, L.E., Edwards, F., Milner, A.M. & Woodward, G. (2012) Drought alters the structure and functioning of complex food webs. Nature Climate Change.,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,Warren, unpublished",",10,11,15,23,28,46,47,59"
"Chironomidae","Dicosmoecus",4074.666667,0.95630662,"Arthropoda","Insecta","Diptera","Chironomidae",,21.33333333,7.071423253,"Arthropoda","Insecta","Trichoptera","Limnephilidae","Dicosmoecus","family","family",12,"from Brose et al 2005 (Ledger, Edwards & Woodward unpublished),from Brose et al 2005 (Warren, unpublished),Ledger, Edwards & Woodward unpublished,Ledger, M.E., Brown, L.E., Edwards, F., Milner, A.M. & Woodward, G. (2012) Drought alters the structure and functioning of complex food webs. Nature Climate Change.,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,Warren, unpublished",",10,11,15,23,28,46,47,59"
"Chironomidae","Dicranota",4074.666667,0.95630662,"Arthropoda","Insecta","Diptera","Chironomidae",,21.33333333,0.456662436,"Arthropoda","Insecta","Diptera","Tipulidae","Dicranota","family","exact",103,"from Brose et al 2005 (Ledger, Edwards & Woodward unpublished),from Brose et al 2005 (Warren, unpublished),Ledger, Edwards & Woodward unpublished,Ledger, M.E., Brown, L.E., Edwards, F., Milner, A.M. & Woodward, G. (2012) Drought alters the structure and functioning of complex food webs. Nature Climate Change.,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,Warren, unpublished",",10,11,15,23,28,46,47,59"
"Chironomidae","Oligochaeta",4074.666667,0.95630662,"Arthropoda","Insecta","Diptera","Chironomidae",,320,0.506640431,"Annelida","Clitellata",,,,"family","exact",21,"from Brose et al 2005 (Ledger, Edwards & Woodward unpublished),from Brose et al 2005 (Warren, unpublished),Ledger, Edwards & Woodward unpublished,Ledger, M.E., Brown, L.E., Edwards, F., Milner, A.M. & Woodward, G. (2012) Drought alters the structure and functioning of complex food webs. Nature Climate Change.,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,Warren, unpublished",",10,11,15,23,28,46,47,59"
"Chironomidae","Simulium",4074.666667,0.95630662,"Arthropoda","Insecta","Diptera","Chironomidae",,7445.333333,0.357951466,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium","exact","exact",5,"from Brose et al 2005 (Ledger, Edwards & Woodward unpublished),from Brose et al 2005 (Warren, unpublished),Ledger, Edwards & Woodward unpublished,Ledger, M.E., Brown, L.E., Edwards, F., Milner, A.M. & Woodward, G. (2012) Drought alters the structure and functioning of complex food webs. Nature Climate Change.,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,Warren, unpublished",",10,11,15,23,28,46,47,59"
"Dicosmoecus","Chironomidae",21.33333333,7.071423253,"Arthropoda","Insecta","Trichoptera","Limnephilidae","Dicosmoecus",4074.666667,0.95630662,"Arthropoda","Insecta","Diptera","Chironomidae",,"family","family",1,"from Brose et al 2005 (Ledger, Edwards & Woodward unpublished),from Brose et al 2005 (Warren, unpublished),Ledger, Edwards & Woodward unpublished,Ledger, M.E., Brown, L.E., Edwards, F., Milner, A.M. & Woodward, G. (2012) Drought alters the structure and functioning of complex food webs. Nature Climate Change.,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,Warren, unpublished",",10,11,15,23,28,46,47,59"
"Dicranota","Dicranota",21.33333333,0.456662436,"Arthropoda","Insecta","Diptera","Tipulidae","Dicranota",21.33333333,0.456662436,"Arthropoda","Insecta","Diptera","Tipulidae","Dicranota","exact","exact",5,"from Brose et al 2005 (Ledger, Edwards & Woodward unpublished),from Brose et al 2005 (Warren, unpublished),Ledger, Edwards & Woodward unpublished,Ledger, M.E., Brown, L.E., Edwards, F., Milner, A.M. & Woodward, G. (2012) Drought alters the structure and functioning of complex food webs. Nature Climate Change.,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,Warren, unpublished",",10,11,15,23,28,46,47,59"
"Oligochaeta","Acari",320,0.506640431,"Annelida","Clitellata",,,,2218.666666,0.1,"Arthropoda","Arachnida",,,,"exact","exact",2,"from Brose et al 2005 (Ledger, Edwards & Woodward unpublished),from Brose et al 2005 (Warren, unpublished),Ledger, Edwards & Woodward unpublished,Ledger, M.E., Brown, L.E., Edwards, F., Milner, A.M. & Woodward, G. (2012) Drought alters the structure and functioning of complex food webs. Nature Climate Change.,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,Warren, unpublished",",10,11,15,23,28,46,47,59"
"Oligochaeta","Chironomidae",320,0.506640431,"Annelida","Clitellata",,,,4074.666667,0.95630662,"Arthropoda","Insecta","Diptera","Chironomidae",,"exact","exact",1,"from Brose et al 2005 (Ledger, Edwards & Woodward unpublished),from Brose et al 2005 (Warren, unpublished),Ledger, Edwards & Woodward unpublished,Ledger, M.E., Brown, L.E., Edwards, F., Milner, A.M. & Woodward, G. (2012) Drought alters the structure and functioning of complex food webs. Nature Climate Change.,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,Warren, unpublished",",10,11,15,23,28,46,47,59"
"Oligochaeta","Dicranota",320,0.506640431,"Annelida","Clitellata",,,,21.33333333,0.456662436,"Arthropoda","Insecta","Diptera","Tipulidae","Dicranota","exact","family",1,"from Brose et al 2005 (Ledger, Edwards & Woodward unpublished),from Brose et al 2005 (Warren, unpublished),Ledger, Edwards & Woodward unpublished,Ledger, M.E., Brown, L.E., Edwards, F., Milner, A.M. & Woodward, G. (2012) Drought alters the structure and functioning of complex food webs. Nature Climate Change.,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,Warren, unpublished",",10,11,15,23,28,46,47,59"
"Oligochaeta","Oligochaeta",320,0.506640431,"Annelida","Clitellata",,,,320,0.506640431,"Annelida","Clitellata",,,,"exact","exact",2,"from Brose et al 2005 (Ledger, Edwards & Woodward unpublished),from Brose et al 2005 (Warren, unpublished),Ledger, Edwards & Woodward unpublished,Ledger, M.E., Brown, L.E., Edwards, F., Milner, A.M. & Woodward, G. (2012) Drought alters the structure and functioning of complex food webs. Nature Climate Change.,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,Warren, unpublished",",10,11,15,23,28,46,47,59"
"Ostracoda","Acari",21.33333333,0.014,"Arthropoda","Ostracoda",,,,2218.666666,0.1,"Arthropoda","Arachnida",,,,"exact","exact",1,"from Brose et al 2005 (Ledger, Edwards & Woodward unpublished),from Brose et al 2005 (Warren, unpublished),Ledger, Edwards & Woodward unpublished,Ledger, M.E., Brown, L.E., Edwards, F., Milner, A.M. & Woodward, G. (2012) Drought alters the structure and functioning of complex food webs. Nature Climate Change.,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,Warren, unpublished",",10,11,15,23,28,46,47,59"
"Ostracoda","Chironomidae",21.33333333,0.014,"Arthropoda","Ostracoda",,,,4074.666667,0.95630662,"Arthropoda","Insecta","Diptera","Chironomidae",,"exact","exact",1,"from Brose et al 2005 (Ledger, Edwards & Woodward unpublished),from Brose et al 2005 (Warren, unpublished),Ledger, Edwards & Woodward unpublished,Ledger, M.E., Brown, L.E., Edwards, F., Milner, A.M. & Woodward, G. (2012) Drought alters the structure and functioning of complex food webs. Nature Climate Change.,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,Warren, unpublished",",10,11,15,23,28,46,47,59"
"Ostracoda","Ostracoda",21.33333333,0.014,"Arthropoda","Ostracoda",,,,21.33333333,0.014,"Arthropoda","Ostracoda",,,,"exact","exact",4,"from Brose et al 2005 (Ledger, Edwards & Woodward unpublished),from Brose et al 2005 (Warren, unpublished),Ledger, Edwards & Woodward unpublished,Ledger, M.E., Brown, L.E., Edwards, F., Milner, A.M. & Woodward, G. (2012) Drought alters the structure and functioning of complex food webs. Nature Climate Change.,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,Warren, unpublished",",10,11,15,23,28,46,47,59"
"Simulium","Chironomidae",7445.333333,0.357951466,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium",4074.666667,0.95630662,"Arthropoda","Insecta","Diptera","Chironomidae",,"exact","family",13,"from Brose et al 2005 (Ledger, Edwards & Woodward unpublished),from Brose et al 2005 (Warren, unpublished),Ledger, Edwards & Woodward unpublished,Ledger, M.E., Brown, L.E., Edwards, F., Milner, A.M. & Woodward, G. (2012) Drought alters the structure and functioning of complex food webs. Nature Climate Change.,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,Warren, unpublished",",10,11,15,23,28,46,47,59"
"Simulium","Dicosmoecus",7445.333333,0.357951466,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium",21.33333333,7.071423253,"Arthropoda","Insecta","Trichoptera","Limnephilidae","Dicosmoecus","genus","family",1,"from Brose et al 2005 (Ledger, Edwards & Woodward unpublished),from Brose et al 2005 (Warren, unpublished),Ledger, Edwards & Woodward unpublished,Ledger, M.E., Brown, L.E., Edwards, F., Milner, A.M. & Woodward, G. (2012) Drought alters the structure and functioning of complex food webs. Nature Climate Change.,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,Warren, unpublished",",10,11,15,23,28,46,47,59"
"Simulium","Dicranota",7445.333333,0.357951466,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium",21.33333333,0.456662436,"Arthropoda","Insecta","Diptera","Tipulidae","Dicranota","genus","exact",4,"from Brose et al 2005 (Ledger, Edwards & Woodward unpublished),from Brose et al 2005 (Warren, unpublished),Ledger, Edwards & Woodward unpublished,Ledger, M.E., Brown, L.E., Edwards, F., Milner, A.M. & Woodward, G. (2012) Drought alters the structure and functioning of complex food webs. Nature Climate Change.,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,Warren, unpublished",",10,11,15,23,28,46,47,59"
"Simulium","Oligochaeta",7445.333333,0.357951466,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium",320,0.506640431,"Annelida","Clitellata",,,,"exact","exact",1,"from Brose et al 2005 (Ledger, Edwards & Woodward unpublished),from Brose et al 2005 (Warren, unpublished),Ledger, Edwards & Woodward unpublished,Ledger, M.E., Brown, L.E., Edwards, F., Milner, A.M. & Woodward, G. (2012) Drought alters the structure and functioning of complex food webs. Nature Climate Change.,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,Warren, unpublished",",10,11,15,23,28,46,47,59"
"Simulium","Simulium",7445.333333,0.357951466,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium",7445.333333,0.357951466,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium","exact","exact",5,"from Brose et al 2005 (Ledger, Edwards & Woodward unpublished),from Brose et al 2005 (Warren, unpublished),Ledger, Edwards & Woodward unpublished,Ledger, M.E., Brown, L.E., Edwards, F., Milner, A.M. & Woodward, G. (2012) Drought alters the structure and functioning of complex food webs. Nature Climate Change.,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,Warren, unpublished",",10,11,15,23,28,46,47,59"
