"resource","consumer","res.density","res.phylum","res.class","res.order","res.family","res.genus","con.density","con.phylum","con.class","con.order","con.family","con.genus","res.method","con.method","N.records","linkevidence","source.id"
"Acari","Acari",64,"Arthropoda","Arachnida",,,,64,"Arthropoda","Arachnida",,,,"exact","exact",16,"source","Brose, U. et al., 2005. Body sizes of consumers and their resources. Ecology 86:2545. Available from doi:10.1890/05-0379 ."
"Acari","Chironomidae",64,"Arthropoda","Arachnida",,,,568,"Arthropoda","Insecta","Diptera","Chironomidae",,"exact","family",1,"source","Brose, U. et al., 2005. Body sizes of consumers and their resources. Ecology 86:2545. Available from doi:10.1890/05-0379 ."
"Acari","Dytiscidae",64,"Arthropoda","Arachnida",,,,1.6,"Arthropoda","Insecta","Coleoptera","Dytiscidae","Stictotarsus","exact","family",16,"source","Brose, U. et al., 2005. Body sizes of consumers and their resources. Ecology 86:2545. Available from doi:10.1890/05-0379 ."
"Ceratopogonidae","Chironomidae",1.6,"Arthropoda","Insecta","Diptera","Ceratopogonidae","Monohelea",568,"Arthropoda","Insecta","Diptera","Chironomidae",,"family","family",10,"source","Brose, U. et al., 2005. Body sizes of consumers and their resources. Ecology 86:2545. Available from doi:10.1890/05-0379 ."
"Ceratopogonidae","Dytiscidae",1.6,"Arthropoda","Insecta","Diptera","Ceratopogonidae","Monohelea",1.6,"Arthropoda","Insecta","Coleoptera","Dytiscidae","Stictotarsus","exact","family",6,"source","Brose, U. et al., 2005. Body sizes of consumers and their resources. Ecology 86:2545. Available from doi:10.1890/05-0379 ."
"Ceratopogonidae","Pedicia",1.6,"Arthropoda","Insecta","Diptera","Ceratopogonidae","Monohelea",1.6,"Arthropoda","Insecta","Diptera","Pediciidae","Pedicia","exact","family",2,"source","Brose, U. et al., 2005. Body sizes of consumers and their resources. Ecology 86:2545. Available from doi:10.1890/05-0379 ."
"Chironomidae","Ceratopogonidae",568,"Arthropoda","Insecta","Diptera","Chironomidae",,1.6,"Arthropoda","Insecta","Diptera","Ceratopogonidae","Monohelea","family","family",2,"source","Brose, U. et al., 2005. Body sizes of consumers and their resources. Ecology 86:2545. Available from doi:10.1890/05-0379 ."
"Chironomidae","Chironomidae",568,"Arthropoda","Insecta","Diptera","Chironomidae",,568,"Arthropoda","Insecta","Diptera","Chironomidae",,"exact","family",1,"source","Brose, U. et al., 2005. Body sizes of consumers and their resources. Ecology 86:2545. Available from doi:10.1890/05-0379 ."
"Chironomidae","Dytiscidae",568,"Arthropoda","Insecta","Diptera","Chironomidae",,1.6,"Arthropoda","Insecta","Coleoptera","Dytiscidae","Stictotarsus","exact","family",62,"source","Brose, U. et al., 2005. Body sizes of consumers and their resources. Ecology 86:2545. Available from doi:10.1890/05-0379 ."
"Chironomidae","Oligochaeta",568,"Arthropoda","Insecta","Diptera","Chironomidae",,70.4,"Annelida","Clitellata",,,,"family","exact",21,"source","Brose, U. et al., 2005. Body sizes of consumers and their resources. Ecology 86:2545. Available from doi:10.1890/05-0379 ."
