"resource","consumer","res.n","res.m","res.phylum","res.class","res.order","res.family","res.genus","con.n","con.m","con.phylum","con.class","con.order","con.family","con.genus","res.method","con.method","N.records","linkevidence","source.id"
"Epeorus","Hydropsyche",26.38888889,14.45630938,"Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Epeorus",4.166666667,5.40467727,"Arthropoda","Insecta","Trichoptera","Hydropsychidae","Hydropsyche","family","genus",2,"Sandra H Statner. 2019. Platydemus manokwari eating Zachrysia provisoria. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/29203137> on 17 Jun 2020.",""
"Epeorus","Rhyacophila",26.38888889,14.45630938,"Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Epeorus",16.66666667,5.337910712,"Arthropoda","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila","family","exact",4,"Sandra H Statner. 2019. Platydemus manokwari eating Zachrysia provisoria. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/29203137> on 17 Jun 2020.",""
"Hydropsyche","Rhyacophila",4.166666667,5.40467727,"Arthropoda","Insecta","Trichoptera","Hydropsychidae","Hydropsyche",16.66666667,5.337910712,"Arthropoda","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila","exact","exact",6,"Sandra H Statner. 2019. Platydemus manokwari eating Zachrysia provisoria. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/29203137> on 17 Jun 2020.",""
"Ironodes","Hydropsyche",6.944444444,5.59637151,"Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Ironodes",4.166666667,5.40467727,"Arthropoda","Insecta","Trichoptera","Hydropsychidae","Hydropsyche","family","genus",2,"Sandra H Statner. 2019. Platydemus manokwari eating Zachrysia provisoria. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/29203137> on 17 Jun 2020.",""
"Ironodes","Rhyacophila",6.944444444,5.59637151,"Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Ironodes",16.66666667,5.337910712,"Arthropoda","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila","family","exact",4,"Sandra H Statner. 2019. Platydemus manokwari eating Zachrysia provisoria. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/29203137> on 17 Jun 2020.",""
"Malenka","Hydropsyche",79.16666667,0.596340159,"Arthropoda","Insecta","Plecoptera","Nemouridae","Malenka",4.166666667,5.40467727,"Arthropoda","Insecta","Trichoptera","Hydropsychidae","Hydropsyche","family","genus",2,"Sandra H Statner. 2019. Platydemus manokwari eating Zachrysia provisoria. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/29203137> on 17 Jun 2020.",""
"Malenka","Rhyacophila",79.16666667,0.596340159,"Arthropoda","Insecta","Plecoptera","Nemouridae","Malenka",16.66666667,5.337910712,"Arthropoda","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila","family","exact",1,"Sandra H Statner. 2019. Platydemus manokwari eating Zachrysia provisoria. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/29203137> on 17 Jun 2020.",""
"Micrasema","Rhyacophila",8.333333333,5.45856005,"Arthropoda","Insecta","Trichoptera","Brachycentridae","Micrasema",16.66666667,5.337910712,"Arthropoda","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila","exact","genus",4,"Sandra H Statner. 2019. Platydemus manokwari eating Zachrysia provisoria. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/29203137> on 17 Jun 2020.",""
"Pisidium","Rhyacophila",293.0555556,0.102405857,"Mollusca","Bivalvia","Veneroida","Pisidiidae","Pisidium",16.66666667,5.337910712,"Arthropoda","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila","exact","genus",8,"Sandra H Statner. 2019. Platydemus manokwari eating Zachrysia provisoria. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/29203137> on 17 Jun 2020.",""
"Rhyacophila","Rhyacophila",16.66666667,5.337910712,"Arthropoda","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila",16.66666667,5.337910712,"Arthropoda","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila","exact","exact",1,"Sandra H Statner. 2019. Platydemus manokwari eating Zachrysia provisoria. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/29203137> on 17 Jun 2020.",""
"Simulium","Hydropsyche",930.5555556,0.357951466,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium",4.166666667,5.40467727,"Arthropoda","Insecta","Trichoptera","Hydropsychidae","Hydropsyche","exact","exact",10,"Sandra H Statner. 2019. Platydemus manokwari eating Zachrysia provisoria. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/29203137> on 17 Jun 2020.",""
"Simulium","Rhyacophila",930.5555556,0.357951466,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium",16.66666667,5.337910712,"Arthropoda","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila","exact","exact",4,"Sandra H Statner. 2019. Platydemus manokwari eating Zachrysia provisoria. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/29203137> on 17 Jun 2020.",""
"Simulium","Simulium",930.5555556,0.357951466,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium",930.5555556,0.357951466,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium","exact","exact",5,"Sandra H Statner. 2019. Platydemus manokwari eating Zachrysia provisoria. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/29203137> on 17 Jun 2020.",""
"Sweltsa","Rhyacophila",5.555555556,7.797269444,"Arthropoda","Insecta","Plecoptera","Chloroperlidae","Sweltsa",16.66666667,5.337910712,"Arthropoda","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila","family","exact",1,"Sandra H Statner. 2019. Platydemus manokwari eating Zachrysia provisoria. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/29203137> on 17 Jun 2020.",""
"Turbellaria","Chironomidae",19.44444444,0.325065883,"Platyhelminthes","Turbellaria",,,,170.8333333,0.95630662,"Arthropoda","Insecta","Diptera","Chironomidae",,"exact","exact",1,"Sandra H Statner. 2019. Platydemus manokwari eating Zachrysia provisoria. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/29203137> on 17 Jun 2020.",""
