"resource","consumer","res.density","res.phylum","res.class","res.order","res.family","res.genus","con.density","con.phylum","con.class","con.order","con.family","con.genus","res.method","con.method","N.records","linkevidence","source.id"
"Baetis","Doroneuria",161.2903226,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis",93.18996416,"Arthropoda","Insecta","Plecoptera","Perlidae","Doroneuria","exact","exact",1,"observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis","10,11,15,23,28,46,47,59"
"Baetis","Oligochaeta",161.2903226,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis",577.0609319,"Annelida","Clitellata",,,,"exact","exact",1,"observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis","10,11,15,23,28,46,47,59"
"Baetis","Rhyacophila",161.2903226,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis",21.50537634,"Arthropoda","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila","genus","exact",2,"observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis","10,11,15,23,28,46,47,59"
"Dicranota","Dicranota",2.38948626,"Arthropoda","Insecta","Diptera","Tipulidae","Dicranota",2.38948626,"Arthropoda","Insecta","Diptera","Tipulidae","Dicranota","exact","exact",1,"observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis","10,11,15,23,28,46,47,59"
"Oligochaeta","Oligochaeta",577.0609319,"Annelida","Clitellata",,,,577.0609319,"Annelida","Clitellata",,,,"exact","exact",2,"observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis","10,11,15,23,28,46,47,59"
"Pisidium","Oligochaeta",303.4647551,"Mollusca","Bivalvia","Veneroida","Pisidiidae","Pisidium",577.0609319,"Annelida","Clitellata",,,,"exact","exact",1,"observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis","10,11,15,23,28,46,47,59"
"Rhyacophila","Rhyacophila",21.50537634,"Arthropoda","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila",21.50537634,"Arthropoda","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila","exact","exact",1,"observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis","10,11,15,23,28,46,47,59"
"Simulium","Limnephilidae",2.38948626,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium",43.60812425,,,,,,"genus","exact",1,"observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis","10,11,15,23,28,46,47,59"
"Simulium","Oligochaeta",2.38948626,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium",577.0609319,"Annelida","Clitellata",,,,"exact","exact",1,"observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis","10,11,15,23,28,46,47,59"
"Simulium","Rhyacophila",2.38948626,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium",21.50537634,"Arthropoda","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila","exact","exact",1,"observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis","10,11,15,23,28,46,47,59"
"Simulium","Simulium",2.38948626,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium",2.38948626,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium","exact","exact",1,"observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis","10,11,15,23,28,46,47,59"
