"resource","consumer","res.density","res.phylum","res.class","res.order","res.family","res.genus","con.density","con.phylum","con.class","con.order","con.family","con.genus","res.method","con.method","N.records","linkevidence","source.id"
"Acentrella","Chironomidae",4.500450045,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Acentrella",193.5193519,"Arthropoda","Insecta","Diptera","Chironomidae",,"family","family",4,"observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,63"
"Baetis","Chironomidae",31.50315032,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis",193.5193519,"Arthropoda","Insecta","Diptera","Chironomidae",,"exact","family",4,"observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,63"
"Diphetor","Chironomidae",4.500450045,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Diphetor",193.5193519,"Arthropoda","Insecta","Diptera","Chironomidae",,"family","family",4,"observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,63"
"Chironomidae","Chironomidae",193.5193519,"Arthropoda","Insecta","Diptera","Chironomidae",,193.5193519,"Arthropoda","Insecta","Diptera","Chironomidae",,"exact","family",1,"observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,63"
"Chironomidae","Optioservus",193.5193519,"Arthropoda","Insecta","Diptera","Chironomidae",,252.0252025,"Arthropoda","Insecta","Coleoptera","Elmidae","Optioservus","family","family",2,"observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,63"
"Chironomidae","Rhizelmis",193.5193519,"Arthropoda","Insecta","Diptera","Chironomidae",,54.00540054,"Arthropoda","Insecta","Coleoptera","Elmidae","Rhizelmis","family","family",2,"observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,63"
"Chironomidae","Simulium",193.5193519,"Arthropoda","Insecta","Diptera","Chironomidae",,67.50675068,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium","family","exact",14,"observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,63"
"Optioservus","Chironomidae",252.0252025,"Arthropoda","Insecta","Coleoptera","Elmidae","Optioservus",193.5193519,"Arthropoda","Insecta","Diptera","Chironomidae",,"family","family",4,"observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,63"
"Rhizelmis","Chironomidae",54.00540054,"Arthropoda","Insecta","Coleoptera","Elmidae","Rhizelmis",193.5193519,"Arthropoda","Insecta","Diptera","Chironomidae",,"family","family",4,"observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,63"
"Simulium","Chironomidae",67.50675068,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium",193.5193519,"Arthropoda","Insecta","Diptera","Chironomidae",,"exact","family",2,"observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,63"
"Simulium","Simulium",67.50675068,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium",67.50675068,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium","exact","exact",1,"observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,63"
