"resource","consumer","res.n","res.m","res.phylum","res.class","res.order","res.family","res.genus","con.n","con.m","con.phylum","con.class","con.order","con.family","con.genus","res.method","con.method","N.records","linkevidence","source.id"
"Acentrella","Chironomidae",31.50315032,0.285232064,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Acentrella",67.50675068,0.95630662,"Arthropoda","Insecta","Diptera","Chironomidae",,"family","family",15,"source","Matthew D Green"
"Acentrella","Desmona",31.50315032,0.285232064,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Acentrella",49.5049505,11.25992905,"Arthropoda","Insecta","Trichoptera","Limnephilidae","Desmona","family","family",2,"source","Matthew D Green"
"Acentrella","Dicranota",31.50315032,0.285232064,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Acentrella",13.50135014,0.456662436,"Arthropoda","Insecta","Diptera","Tipulidae","Dicranota","family","family",6,"source","Matthew D Green"
"Baetis","Chironomidae",144.0144014,0.712555345,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis",67.50675068,0.95630662,"Arthropoda","Insecta","Diptera","Chironomidae",,"exact","family",10,"source","Matthew D Green"
"Baetis","Desmona",144.0144014,0.712555345,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis",49.5049505,11.25992905,"Arthropoda","Insecta","Trichoptera","Limnephilidae","Desmona","exact","family",2,"source","Matthew D Green"
"Baetis","Dicranota",144.0144014,0.712555345,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis",13.50135014,0.456662436,"Arthropoda","Insecta","Diptera","Tipulidae","Dicranota","exact","family",6,"source","Matthew D Green"
"Chironomidae","Chironomidae",67.50675068,0.95630662,"Arthropoda","Insecta","Diptera","Chironomidae",,67.50675068,0.95630662,"Arthropoda","Insecta","Diptera","Chironomidae",,"exact","exact",1,"source","Matthew D Green"
"Chironomidae","Desmona",67.50675068,0.95630662,"Arthropoda","Insecta","Diptera","Chironomidae",,49.5049505,11.25992905,"Arthropoda","Insecta","Trichoptera","Limnephilidae","Desmona","family","family",12,"source","Matthew D Green"
"Chironomidae","Dicranota",67.50675068,0.95630662,"Arthropoda","Insecta","Diptera","Chironomidae",,13.50135014,0.456662436,"Arthropoda","Insecta","Diptera","Tipulidae","Dicranota","family","exact",103,"source","Matthew D Green"
"Chironomidae","Prosimulium",67.50675068,0.95630662,"Arthropoda","Insecta","Diptera","Chironomidae",,9.00090009,0.291869328,"Arthropoda","Insecta","Diptera","Simuliidae","Prosimulium","family","exact",6,"source","Matthew D Green"
"Desmona","Chironomidae",49.5049505,11.25992905,"Arthropoda","Insecta","Trichoptera","Limnephilidae","Desmona",67.50675068,0.95630662,"Arthropoda","Insecta","Diptera","Chironomidae",,"family","family",1,"source","Matthew D Green"
