"resource","consumer","res.density","res.phylum","res.class","res.order","res.family","res.genus","con.density","con.phylum","con.class","con.order","con.family","con.genus","res.method","con.method","N.records","linkevidence","source.id"
"Ameletus","Ameletus",64,"Arthropoda","Insecta","Ephemeroptera","Ameletidae","Ameletus",64,"Arthropoda","Insecta","Ephemeroptera","Ameletidae","Ameletus","order","order",9,"observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","2,13,15,47,50,63"
"Ameletus","Chironomidae",64,"Arthropoda","Insecta","Ephemeroptera","Ameletidae","Ameletus",2090.666667,"Arthropoda","Insecta","Diptera","Chironomidae",,"order","family",7,"observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","2,13,15,47,50,63"
"Ameletus","Doroneuria",64,"Arthropoda","Insecta","Ephemeroptera","Ameletidae","Ameletus",64,"Arthropoda","Insecta","Plecoptera","Perlidae","Doroneuria","order","exact",1,"observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","2,13,15,47,50,63"
"Ameletus","Micrasema",64,"Arthropoda","Insecta","Ephemeroptera","Ameletidae","Ameletus",85.33333333,"Arthropoda","Insecta","Trichoptera","Brachycentridae","Micrasema","order","order",68,"observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","2,13,15,47,50,63"
"Ameletus","Oligochaeta",64,"Arthropoda","Insecta","Ephemeroptera","Ameletidae","Ameletus",85.33333333,"Annelida","Clitellata",,,,"order","exact",4,"observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","2,13,15,47,50,63"
"Ameletus","Pedicia",64,"Arthropoda","Insecta","Ephemeroptera","Ameletidae","Ameletus",42.66666667,"Arthropoda","Insecta","Diptera","Pediciidae","Pedicia","order","order",11,"observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","2,13,15,47,50,63"
"Ameletus","Rhyacophila",64,"Arthropoda","Insecta","Ephemeroptera","Ameletidae","Ameletus",64,"Arthropoda","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila","order","exact",3,"observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","2,13,15,47,50,63"
"Ameletus","Skwala",64,"Arthropoda","Insecta","Ephemeroptera","Ameletidae","Ameletus",21.33333333,"Arthropoda","Insecta","Plecoptera","Perlodidae","Skwala","order","family",6,"observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","2,13,15,47,50,63"
"Ameletus","Limnephilidae",64,"Arthropoda","Insecta","Ephemeroptera","Ameletidae","Ameletus",21.33333333,"Arthropoda","Insecta","Trichoptera","Limnephilidae","Dicosmoecus","order","order",68,"observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","2,13,15,47,50,63"
"Chironomidae","Ameletus",2090.666667,"Arthropoda","Insecta","Diptera","Chironomidae",,64,"Arthropoda","Insecta","Ephemeroptera","Ameletidae","Ameletus","exact","order",1,"observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","2,13,15,47,50,63"
"Chironomidae","Chironomidae",2090.666667,"Arthropoda","Insecta","Diptera","Chironomidae",,2090.666667,"Arthropoda","Insecta","Diptera","Chironomidae",,"exact","family",1,"observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","2,13,15,47,50,63"
"Chironomidae","Doroneuria",2090.666667,"Arthropoda","Insecta","Diptera","Chironomidae",,64,"Arthropoda","Insecta","Plecoptera","Perlidae","Doroneuria","exact","order",2,"observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","2,13,15,47,50,63"
"Chironomidae","Micrasema",2090.666667,"Arthropoda","Insecta","Diptera","Chironomidae",,85.33333333,"Arthropoda","Insecta","Trichoptera","Brachycentridae","Micrasema","exact","order",8,"observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","2,13,15,47,50,63"
"Chironomidae","Oligochaeta",2090.666667,"Arthropoda","Insecta","Diptera","Chironomidae",,85.33333333,"Annelida","Clitellata",,,,"family","exact",21,"observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","2,13,15,47,50,63"
"Chironomidae","Pedicia",2090.666667,"Arthropoda","Insecta","Diptera","Chironomidae",,42.66666667,"Arthropoda","Insecta","Diptera","Pediciidae","Pedicia","family","exact",10,"observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","2,13,15,47,50,63"
"Chironomidae","Rhyacophila",2090.666667,"Arthropoda","Insecta","Diptera","Chironomidae",,64,"Arthropoda","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila","family","exact",14,"observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","2,13,15,47,50,63"
"Chironomidae","Skwala",2090.666667,"Arthropoda","Insecta","Diptera","Chironomidae",,21.33333333,"Arthropoda","Insecta","Plecoptera","Perlodidae","Skwala","family","family",28,"observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","2,13,15,47,50,63"
