"node","N","M","phylum","class","order","family","genus"
"Acari",22.50225023,0.1,"Arthropoda","Arachnida",,,
"Agraylea",4.500450045,1.067967109,"Arthropoda","Insecta","Trichoptera","Hydroptilidae","Agraylea"
"Chironomidae",265.5265527,0.95630662,"Arthropoda","Insecta","Diptera","Chironomidae",
"Oreogeton",9.00090009,0.539316267,"Arthropoda","Insecta","Diptera","Empididae","Oreogeton"
"Pisidium",148.5148515,0.102405857,"Mollusca","Bivalvia","Veneroida","Pisidiidae","Pisidium"
"Prosimulium",9.00090009,0.291869328,"Arthropoda","Insecta","Diptera","Simuliidae","Prosimulium"
"Simulium",13.50135014,0.357951466,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium"
