"resource","consumer","res.density","res.phylum","res.class","res.order","res.family","res.genus","con.density","con.phylum","con.class","con.order","con.family","con.genus","res.method","con.method","N.records","linkevidence","source.id"
"Baetis","Cheumatopsyche",148.5148515,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis",13.50135014,"Arthropoda","Insecta","Trichoptera","Hydropsychidae","Cheumatopsyche","exact","family",3,"observed - gut/stomach analysis","63"
"Baetis","Hydropsyche",148.5148515,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis",4.500450045,"Arthropoda","Insecta","Trichoptera","Hydropsychidae","Hydropsyche","exact","exact",1,"observed - gut/stomach analysis","63"
"Baetis","Chironomidae",148.5148515,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis",1305.130513,"Arthropoda","Insecta","Diptera","Chironomidae",,"exact","family",4,"observed - gut/stomach analysis","63"
"Baetis","Rhyacophila",148.5148515,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis",13.50135014,"Arthropoda","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila","genus","exact",2,"observed - gut/stomach analysis","63"
"Callibaetis","Cheumatopsyche",31.50315032,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Callibaetis",13.50135014,"Arthropoda","Insecta","Trichoptera","Hydropsychidae","Cheumatopsyche","family","family",7,"observed - gut/stomach analysis","63"
"Callibaetis","Hydropsyche",31.50315032,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Callibaetis",4.500450045,"Arthropoda","Insecta","Trichoptera","Hydropsychidae","Hydropsyche","family","exact",1,"observed - gut/stomach analysis","63"
"Callibaetis","Chironomidae",31.50315032,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Callibaetis",1305.130513,"Arthropoda","Insecta","Diptera","Chironomidae",,"family","family",4,"observed - gut/stomach analysis","63"
"Callibaetis","Rhyacophila",31.50315032,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Callibaetis",13.50135014,"Arthropoda","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila","family","exact",2,"observed - gut/stomach analysis","63"
"Cheumatopsyche","Rhyacophila",13.50135014,"Arthropoda","Insecta","Trichoptera","Hydropsychidae","Cheumatopsyche",13.50135014,"Arthropoda","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila","family","exact",2,"observed - gut/stomach analysis","63"
"Helodon","Cheumatopsyche",9.00090009,"Arthropoda","Insecta","Diptera","Simuliidae","Helodon",13.50135014,"Arthropoda","Insecta","Trichoptera","Hydropsychidae","Cheumatopsyche","family","family",3,"observed - gut/stomach analysis","63"
