"resource","consumer","res.density","res.phylum","res.class","res.order","res.family","res.genus","con.density","con.phylum","con.class","con.order","con.family","con.genus","res.method","con.method","N.records","linkevidence","source.id"
"Chironomidae","Simulium",166.5166517,"Arthropoda","Insecta","Diptera","Chironomidae",,265.5265527,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium","exact","exact",5,"Gilljam, D., et al. (2011). Seeing Double: Size-Based and Taxonomic Views of Food Web Structure. Advances in Ecological Research, 45, 67�133",""
"Oligochaeta","Oligochaeta",180.0180018,"Annelida","Clitellata",,,,180.0180018,"Annelida","Clitellata",,,,"exact","exact",2,"Gilljam, D., et al. (2011). Seeing Double: Size-Based and Taxonomic Views of Food Web Structure. Advances in Ecological Research, 45, 67�133",""
"Pisidium","Oligochaeta",130.5130513,"Mollusca","Bivalvia","Veneroida","Pisidiidae","Pisidium",180.0180018,"Annelida","Clitellata",,,,"exact","exact",1,"Gilljam, D., et al. (2011). Seeing Double: Size-Based and Taxonomic Views of Food Web Structure. Advances in Ecological Research, 45, 67�133",""
"Prosimulium","Prosimulium",427.5427543,"Arthropoda","Insecta","Diptera","Simuliidae","Prosimulium",427.5427543,"Arthropoda","Insecta","Diptera","Simuliidae","Prosimulium","genus","genus",4,"Gilljam, D., et al. (2011). Seeing Double: Size-Based and Taxonomic Views of Food Web Structure. Advances in Ecological Research, 45, 67�133",""
"Simulium","Oligochaeta",265.5265527,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium",180.0180018,"Annelida","Clitellata",,,,"exact","exact",1,"Gilljam, D., et al. (2011). Seeing Double: Size-Based and Taxonomic Views of Food Web Structure. Advances in Ecological Research, 45, 67�133",""
"Simulium","Simulium",265.5265527,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium",265.5265527,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium","exact","exact",5,"Gilljam, D., et al. (2011). Seeing Double: Size-Based and Taxonomic Views of Food Web Structure. Advances in Ecological Research, 45, 67�133",""
