"resource","consumer","res.n","res.m","res.phylum","res.class","res.order","res.family","res.genus","con.n","con.m","con.phylum","con.class","con.order","con.family","con.genus","res.method","con.method","N.records","linkevidence","source.id"
"Baetis","Calineuria",12.96296296,0.712555345,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis",3.703703704,82.42323092,"Arthropoda","Insecta","Plecoptera","Perlidae","Calineuria","exact","family",102,"source","Thompson and Townsend, 1999, 2004"
"Baetis","Hesperoperla",12.96296296,0.712555345,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis",0.925925926,47.55178364,"Arthropoda","Insecta","Plecoptera","Perlidae","Hesperoperla","exact","family",102,"source","Thompson and Townsend, 1999, 2004"
"Baetis","Sweltsa",12.96296296,0.712555345,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis",3.703703704,7.797269444,"Arthropoda","Insecta","Plecoptera","Chloroperlidae","Sweltsa","exact","family",17,"source","Thompson and Townsend, 1999, 2004"
"Sweltsa","Sweltsa",3.703703704,7.797269444,"Arthropoda","Insecta","Plecoptera","Chloroperlidae","Sweltsa",3.703703704,7.797269444,"Arthropoda","Insecta","Plecoptera","Chloroperlidae","Sweltsa","family","family",4,"source","Thompson and Townsend, 1999, 2004"
