"resource","consumer","res.n","res.m","res.phylum","res.class","res.order","res.family","res.genus","con.n","con.m","con.phylum","con.class","con.order","con.family","con.genus","res.method","con.method","N.records","linkevidence","source.id"
"Brachycentrus","Chironomidae",7.777777778,10.9444965,"Arthropoda","Insecta","Trichoptera","Brachycentridae","Brachycentrus",113.3333333,0.95630662,"Arthropoda","Insecta","Diptera","Chironomidae",,"family","family",2,"source","Thompson and Townsend, 1999, 2004"
"Brachycentrus","Rhyacophila",7.777777778,10.9444965,"Arthropoda","Insecta","Trichoptera","Brachycentridae","Brachycentrus",6.666666667,5.337910712,"Arthropoda","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila","family","genus",4,"source","Thompson and Townsend, 1999, 2004"
"Caudatella","Hesperoperla",1.111111111,1.542387039,"Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Caudatella",3.333333333,47.55178364,"Arthropoda","Insecta","Plecoptera","Perlidae","Hesperoperla","family","family",10,"source","Thompson and Townsend, 1999, 2004"
"Caudatella","Hydropsyche",1.111111111,1.542387039,"Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Caudatella",4.444444444,5.40467727,"Arthropoda","Insecta","Trichoptera","Hydropsychidae","Hydropsyche","family","genus",10,"source","Thompson and Townsend, 1999, 2004"
"Caudatella","Rhyacophila",1.111111111,1.542387039,"Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Caudatella",6.666666667,5.337910712,"Arthropoda","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila","family","genus",4,"source","Thompson and Townsend, 1999, 2004"
"Chironomidae","Brachycentrus",113.3333333,0.95630662,"Arthropoda","Insecta","Diptera","Chironomidae",,7.777777778,10.9444965,"Arthropoda","Insecta","Trichoptera","Brachycentridae","Brachycentrus","exact","family",1,"source","Thompson and Townsend, 1999, 2004"
"Chironomidae","Caudatella",113.3333333,0.95630662,"Arthropoda","Insecta","Diptera","Chironomidae",,1.111111111,1.542387039,"Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Caudatella","exact","family",7,"source","Thompson and Townsend, 1999, 2004"
"Chironomidae","Chironomidae",113.3333333,0.95630662,"Arthropoda","Insecta","Diptera","Chironomidae",,113.3333333,0.95630662,"Arthropoda","Insecta","Diptera","Chironomidae",,"exact","exact",1,"source","Thompson and Townsend, 1999, 2004"
"Chironomidae","Cinygmula",113.3333333,0.95630662,"Arthropoda","Insecta","Diptera","Chironomidae",,4.444444444,7.969282283,"Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Cinygmula","exact","family",1,"source","Thompson and Townsend, 1999, 2004"
"Chironomidae","Cleptelmis",113.3333333,0.95630662,"Arthropoda","Insecta","Diptera","Chironomidae",,2.222222222,0.33255826,"Arthropoda","Insecta","Coleoptera","Elmidae","Cleptelmis","family","family",4,"source","Thompson and Townsend, 1999, 2004"
