"resource","consumer","res.density","res.phylum","res.class","res.order","res.family","res.genus","con.density","con.phylum","con.class","con.order","con.family","con.genus","res.method","con.method","N.records","linkevidence","source.id"
"Apatania","Apatania",4.500450045,"Arthropoda","Insecta","Trichoptera","Apataniidae","Apatania",4.500450045,"Arthropoda","Insecta","Trichoptera","Apataniidae","Apatania","order","order",53,"observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","2,13,15,47,50,63"
"Apatania","Baetis",4.500450045,"Arthropoda","Insecta","Trichoptera","Apataniidae","Apatania",643.5643564,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis","order","order",1,"observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","2,13,15,47,50,63"
"Apatania","Callibaetis",4.500450045,"Arthropoda","Insecta","Trichoptera","Apataniidae","Apatania",180.0180018,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Callibaetis","order","order",1,"observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","2,13,15,47,50,63"
"Apatania","Cheumatopsyche",4.500450045,"Arthropoda","Insecta","Trichoptera","Apataniidae","Apatania",40.50405041,"Arthropoda","Insecta","Trichoptera","Hydropsychidae","Cheumatopsyche","order","family",5,"observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","2,13,15,47,50,63"
"Apatania","Drunella",4.500450045,"Arthropoda","Insecta","Trichoptera","Apataniidae","Apatania",4.500450045,"Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Drunella","order","order",1,"observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","2,13,15,47,50,63"
"Apatania","Hydropsyche",4.500450045,"Arthropoda","Insecta","Trichoptera","Apataniidae","Apatania",9.00090009,"Arthropoda","Insecta","Trichoptera","Hydropsychidae","Hydropsyche","order","exact",1,"observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","2,13,15,47,50,63"
"Apatania","Chironomidae",4.500450045,"Arthropoda","Insecta","Trichoptera","Apataniidae","Apatania",949.5949595,"Arthropoda","Insecta","Diptera","Chironomidae",,"order","family",5,"observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","2,13,15,47,50,63"
"Apatania","Oligochaeta",4.500450045,"Arthropoda","Insecta","Trichoptera","Apataniidae","Apatania",36.00360036,"Annelida","Clitellata",,,,"order","exact",1,"observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","2,13,15,47,50,63"
"Apatania","Ochrotrichia",4.500450045,"Arthropoda","Insecta","Trichoptera","Apataniidae","Apatania",4.500450045,"Arthropoda","Insecta","Trichoptera","Hydroptilidae","Ochrotrichia","order","order",53,"observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","2,13,15,47,50,63"
"Apatania","Oreogeton",4.500450045,"Arthropoda","Insecta","Trichoptera","Apataniidae","Apatania",4.500450045,"Arthropoda","Insecta","Diptera","Empididae","Oreogeton","order","order",5,"observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","2,13,15,47,50,63"
"Apatania","Paraleptophlebia",4.500450045,"Arthropoda","Insecta","Trichoptera","Apataniidae","Apatania",18.00180018,"Arthropoda","Insecta","Ephemeroptera","Leptophlebiidae","Paraleptophlebia","order","order",1,"observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","2,13,15,47,50,63"
"Apatania","Rhyacophila",4.500450045,"Arthropoda","Insecta","Trichoptera","Apataniidae","Apatania",13.50135014,"Arthropoda","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila","order","exact",3,"observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","2,13,15,47,50,63"
