"node","N","M","phylum","class","order","family","genus"
"Apatania",1.587301587,0.196011748,"Arthropoda","Insecta","Trichoptera","Apataniidae","Apatania"
"Chironomidae",34.92063492,0.95630662,"Arthropoda","Insecta","Diptera","Chironomidae",
"Dicranota",3.174603175,0.456662436,"Arthropoda","Insecta","Diptera","Tipulidae","Dicranota"
"Simulium",19.04761905,0.357951466,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium"
"Benthic.producers",1,0.001,,,,"Benthic.producers",
"Pelagic.producers",1,0.001,,,,"Pelagic.producers",
