"resource","consumer","res.taxonomic_name","res.m","res.network","res.o.net","res.site","res.n","res.phylum","res.class","res.order","res.family","res.genus","res.resolved.to","con.taxonomic_name","con.m","con.network","con.o.net","con.site","con.n","con.phylum","con.class","con.order","con.family","con.genus","con.resolved.to","res.method","con.method","N.records","linkevidence","source.id"
"Diphetor","Oligochaeta","Diphetor",2.092471648,"BUBBS","BUBBS","Outlet.Vidette.below.2011",64.75507766,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Diphetor","Genus","Oligochaeta",0.506640431,"BUBBS","BUBBS","Outlet.Vidette.below.2011",968.1401832,"Annelida","Clitellata",,,,"Subclass","family","exact",3,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Diphetor","Parapsyche","Diphetor",2.092471648,"BUBBS","BUBBS","Outlet.Vidette.below.2011",64.75507766,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Diphetor","Genus","Parapsyche",7.624553901,"BUBBS","BUBBS","Outlet.Vidette.below.2011",12.34567901,"Arthropoda","Insecta","Trichoptera","Hydropsychidae","Parapsyche","Genus","family","genus",1,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Diphetor","Psychoglypha","Diphetor",2.092471648,"BUBBS","BUBBS","Outlet.Vidette.below.2011",64.75507766,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Diphetor","Genus","Psychoglypha",10.61210978,"BUBBS","BUBBS","Outlet.Vidette.below.2011",36.00159299,"Arthropoda","Insecta","Trichoptera","Limnephilidae","Psychoglypha","Genus","family","family",2,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Diphetor","Rhyacophila","Diphetor",2.092471648,"BUBBS","BUBBS","Outlet.Vidette.below.2011",64.75507766,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Diphetor","Genus","Rhyacophila",5.337910712,"BUBBS","BUBBS","Outlet.Vidette.below.2011",8.363201912,"Arthropoda","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila","Genus","family","exact",6,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Diphetor","Suwallia","Diphetor",2.092471648,"BUBBS","BUBBS","Outlet.Vidette.below.2011",64.75507766,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Diphetor","Genus","Suwallia",2.473558448,"BUBBS","BUBBS","Outlet.Vidette.below.2011",1.59299084,"Arthropoda","Insecta","Plecoptera","Chloroperlidae","Suwallia","Genus","family","family",31,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Diphetor","Sweltsa","Diphetor",2.092471648,"BUBBS","BUBBS","Outlet.Vidette.below.2011",64.75507766,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Diphetor","Genus","Sweltsa",7.797269444,"BUBBS","BUBBS","Outlet.Vidette.below.2011",27.00119474,"Arthropoda","Insecta","Plecoptera","Chloroperlidae","Sweltsa","Genus","family","family",31,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Diphetor","Turbellaria","Diphetor",2.092471648,"BUBBS","BUBBS","Outlet.Vidette.below.2011",64.75507766,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Diphetor","Genus","Turbellaria",0.030679362,"BUBBS","BUBBS","Outlet.Vidette.below.2011",107.8454799,"Platyhelminthes","Turbellaria",,,,"Class","family","exact",1,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Doroneuria","Rhyacophila","Doroneuria",47.55178364,"BUBBS","BUBBS","Outlet.Vidette.below.2011",26.28434886,"Arthropoda","Insecta","Plecoptera","Perlidae","Doroneuria","Genus","Rhyacophila",5.337910712,"BUBBS","BUBBS","Outlet.Vidette.below.2011",8.363201912,"Arthropoda","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila","Genus","family","genus",2,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Drunella","Doroneuria","Drunella",4.884692448,"BUBBS","BUBBS","Outlet.Vidette.below.2011",1.19474313,"Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Drunella","Genus","Doroneuria",47.55178364,"BUBBS","BUBBS","Outlet.Vidette.below.2011",26.28434886,"Arthropoda","Insecta","Plecoptera","Perlidae","Doroneuria","Genus","family","family",10,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Drunella","Parapsyche","Drunella",4.884692448,"BUBBS","BUBBS","Outlet.Vidette.below.2011",1.19474313,"Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Drunella","Genus","Parapsyche",7.624553901,"BUBBS","BUBBS","Outlet.Vidette.below.2011",12.34567901,"Arthropoda","Insecta","Trichoptera","Hydropsychidae","Parapsyche","Genus","family","family",10,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Drunella","Rhyacophila","Drunella",4.884692448,"BUBBS","BUBBS","Outlet.Vidette.below.2011",1.19474313,"Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Drunella","Genus","Rhyacophila",5.337910712,"BUBBS","BUBBS","Outlet.Vidette.below.2011",8.363201912,"Arthropoda","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila","Genus","family","genus",4,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Ecclisomyia","Chironomidae","Ecclisomyia",9.197155302,"BUBBS","BUBBS","Outlet.Vidette.below.2011",2.867383513,"Arthropoda","Insecta","Trichoptera","Limnephilidae","Ecclisomyia","Genus","Chironomidae",0.95630662,"BUBBS","BUBBS","Outlet.Vidette.below.2011",782.7956989,"Arthropoda","Insecta","Diptera","Chironomidae",,"Family","family","family",1,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Epeorus","Doroneuria","Epeorus",14.45630938,"BUBBS","BUBBS","Outlet.Vidette.below.2011",6.770211071,"Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Epeorus","Genus","Doroneuria",47.55178364,"BUBBS","BUBBS","Outlet.Vidette.below.2011",26.28434886,"Arthropoda","Insecta","Plecoptera","Perlidae","Doroneuria","Genus","family","family",13,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Epeorus","Parapsyche","Epeorus",14.45630938,"BUBBS","BUBBS","Outlet.Vidette.below.2011",6.770211071,"Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Epeorus","Genus","Parapsyche",7.624553901,"BUBBS","BUBBS","Outlet.Vidette.below.2011",12.34567901,"Arthropoda","Insecta","Trichoptera","Hydropsychidae","Parapsyche","Genus","genus","family",3,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Epeorus","Rhyacophila","Epeorus",14.45630938,"BUBBS","BUBBS","Outlet.Vidette.below.2011",6.770211071,"Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Epeorus","Genus","Rhyacophila",5.337910712,"BUBBS","BUBBS","Outlet.Vidette.below.2011",8.363201912,"Arthropoda","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila","Genus","family","exact",4,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Epeorus","Suwallia","Epeorus",14.45630938,"BUBBS","BUBBS","Outlet.Vidette.below.2011",6.770211071,"Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Epeorus","Genus","Suwallia",2.473558448,"BUBBS","BUBBS","Outlet.Vidette.below.2011",1.59299084,"Arthropoda","Insecta","Plecoptera","Chloroperlidae","Suwallia","Genus","family","family",5,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Epeorus","Sweltsa","Epeorus",14.45630938,"BUBBS","BUBBS","Outlet.Vidette.below.2011",6.770211071,"Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Epeorus","Genus","Sweltsa",7.797269444,"BUBBS","BUBBS","Outlet.Vidette.below.2011",27.00119474,"Arthropoda","Insecta","Plecoptera","Chloroperlidae","Sweltsa","Genus","family","family",5,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Micrasema","Chironomidae","Micrasema",5.45856005,"BUBBS","BUBBS","Outlet.Vidette.below.2011",4.380724811,"Arthropoda","Insecta","Trichoptera","Brachycentridae","Micrasema","Genus","Chironomidae",0.95630662,"BUBBS","BUBBS","Outlet.Vidette.below.2011",782.7956989,"Arthropoda","Insecta","Diptera","Chironomidae",,"Family","exact","family",2,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Micrasema","Rhyacophila","Micrasema",5.45856005,"BUBBS","BUBBS","Outlet.Vidette.below.2011",4.380724811,"Arthropoda","Insecta","Trichoptera","Brachycentridae","Micrasema","Genus","Rhyacophila",5.337910712,"BUBBS","BUBBS","Outlet.Vidette.below.2011",8.363201912,"Arthropoda","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila","Genus","exact","genus",4,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Oligochaeta","Acari","Oligochaeta",0.506640431,"BUBBS","BUBBS","Outlet.Vidette.below.2011",968.1401832,"Annelida","Clitellata",,,,"Subclass","Acari",0.1,"BUBBS","BUBBS","Outlet.Vidette.below.2011",484.4285145,"Arthropoda","Arachnida",,,,"Class","exact","exact",2,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Oligochaeta","Bezzia","Oligochaeta",0.506640431,"BUBBS","BUBBS","Outlet.Vidette.below.2011",968.1401832,"Annelida","Clitellata",,,,"Subclass","Bezzia",0.162619632,"BUBBS","BUBBS","Outlet.Vidette.below.2011",49.62166468,"Arthropoda","Insecta","Diptera","Ceratopogonidae","Bezzia","Genus","exact","exact",1,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Oligochaeta","Chironomidae","Oligochaeta",0.506640431,"BUBBS","BUBBS","Outlet.Vidette.below.2011",968.1401832,"Annelida","Clitellata",,,,"Subclass","Chironomidae",0.95630662,"BUBBS","BUBBS","Outlet.Vidette.below.2011",782.7956989,"Arthropoda","Insecta","Diptera","Chironomidae",,"Family","exact","exact",1,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Oligochaeta","Oligochaeta","Oligochaeta",0.506640431,"BUBBS","BUBBS","Outlet.Vidette.below.2011",968.1401832,"Annelida","Clitellata",,,,"Subclass","Oligochaeta",0.506640431,"BUBBS","BUBBS","Outlet.Vidette.below.2011",968.1401832,"Annelida","Clitellata",,,,"Subclass","exact","exact",2,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Oligochaeta","Parapsyche","Oligochaeta",0.506640431,"BUBBS","BUBBS","Outlet.Vidette.below.2011",968.1401832,"Annelida","Clitellata",,,,"Subclass","Parapsyche",7.624553901,"BUBBS","BUBBS","Outlet.Vidette.below.2011",12.34567901,"Arthropoda","Insecta","Trichoptera","Hydropsychidae","Parapsyche","Genus","exact","family",6,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Oligochaeta","Suwallia","Oligochaeta",0.506640431,"BUBBS","BUBBS","Outlet.Vidette.below.2011",968.1401832,"Annelida","Clitellata",,,,"Subclass","Suwallia",2.473558448,"BUBBS","BUBBS","Outlet.Vidette.below.2011",1.59299084,"Arthropoda","Insecta","Plecoptera","Chloroperlidae","Suwallia","Genus","exact","family",1,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Oligochaeta","Sweltsa","Oligochaeta",0.506640431,"BUBBS","BUBBS","Outlet.Vidette.below.2011",968.1401832,"Annelida","Clitellata",,,,"Subclass","Sweltsa",7.797269444,"BUBBS","BUBBS","Outlet.Vidette.below.2011",27.00119474,"Arthropoda","Insecta","Plecoptera","Chloroperlidae","Sweltsa","Genus","exact","family",1,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Ostracoda","Acari","Ostracoda",0.014,"BUBBS","BUBBS","Outlet.Vidette.below.2011",190.3624054,"Arthropoda","Ostracoda",,,,"Class","Acari",0.1,"BUBBS","BUBBS","Outlet.Vidette.below.2011",484.4285145,"Arthropoda","Arachnida",,,,"Class","exact","exact",1,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Ostracoda","Chironomidae","Ostracoda",0.014,"BUBBS","BUBBS","Outlet.Vidette.below.2011",190.3624054,"Arthropoda","Ostracoda",,,,"Class","Chironomidae",0.95630662,"BUBBS","BUBBS","Outlet.Vidette.below.2011",782.7956989,"Arthropoda","Insecta","Diptera","Chironomidae",,"Family","exact","exact",1,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Ostracoda","Doroneuria","Ostracoda",0.014,"BUBBS","BUBBS","Outlet.Vidette.below.2011",190.3624054,"Arthropoda","Ostracoda",,,,"Class","Doroneuria",47.55178364,"BUBBS","BUBBS","Outlet.Vidette.below.2011",26.28434886,"Arthropoda","Insecta","Plecoptera","Perlidae","Doroneuria","Genus","exact","family",2,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Ostracoda","Micrasema","Ostracoda",0.014,"BUBBS","BUBBS","Outlet.Vidette.below.2011",190.3624054,"Arthropoda","Ostracoda",,,,"Class","Micrasema",5.45856005,"BUBBS","BUBBS","Outlet.Vidette.below.2011",4.380724811,"Arthropoda","Insecta","Trichoptera","Brachycentridae","Micrasema","Genus","exact","family",7,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Ostracoda","Ostracoda","Ostracoda",0.014,"BUBBS","BUBBS","Outlet.Vidette.below.2011",190.3624054,"Arthropoda","Ostracoda",,,,"Class","Ostracoda",0.014,"BUBBS","BUBBS","Outlet.Vidette.below.2011",190.3624054,"Arthropoda","Ostracoda",,,,"Class","exact","exact",4,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Ostracoda","Parapsyche","Ostracoda",0.014,"BUBBS","BUBBS","Outlet.Vidette.below.2011",190.3624054,"Arthropoda","Ostracoda",,,,"Class","Parapsyche",7.624553901,"BUBBS","BUBBS","Outlet.Vidette.below.2011",12.34567901,"Arthropoda","Insecta","Trichoptera","Hydropsychidae","Parapsyche","Genus","exact","family",2,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Ostracoda","Turbellaria","Ostracoda",0.014,"BUBBS","BUBBS","Outlet.Vidette.below.2011",190.3624054,"Arthropoda","Ostracoda",,,,"Class","Turbellaria",0.030679362,"BUBBS","BUBBS","Outlet.Vidette.below.2011",107.8454799,"Platyhelminthes","Turbellaria",,,,"Class","exact","exact",4,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Paraleptophlebia","Chironomidae","Paraleptophlebia",1.004883072,"BUBBS","BUBBS","Outlet.Vidette.below.2011",45.47988849,"Arthropoda","Insecta","Ephemeroptera","Leptophlebiidae","Paraleptophlebia","Genus","Chironomidae",0.95630662,"BUBBS","BUBBS","Outlet.Vidette.below.2011",782.7956989,"Arthropoda","Insecta","Diptera","Chironomidae",,"Family","exact","family",2,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Paraleptophlebia","Doroneuria","Paraleptophlebia",1.004883072,"BUBBS","BUBBS","Outlet.Vidette.below.2011",45.47988849,"Arthropoda","Insecta","Ephemeroptera","Leptophlebiidae","Paraleptophlebia","Genus","Doroneuria",47.55178364,"BUBBS","BUBBS","Outlet.Vidette.below.2011",26.28434886,"Arthropoda","Insecta","Plecoptera","Perlidae","Doroneuria","Genus","exact","family",1,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Paraleptophlebia","Parapsyche","Paraleptophlebia",1.004883072,"BUBBS","BUBBS","Outlet.Vidette.below.2011",45.47988849,"Arthropoda","Insecta","Ephemeroptera","Leptophlebiidae","Paraleptophlebia","Genus","Parapsyche",7.624553901,"BUBBS","BUBBS","Outlet.Vidette.below.2011",12.34567901,"Arthropoda","Insecta","Trichoptera","Hydropsychidae","Parapsyche","Genus","exact","genus",1,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Parapsyche","Cinygmula","Parapsyche",7.624553901,"BUBBS","BUBBS","Outlet.Vidette.below.2011",12.34567901,"Arthropoda","Insecta","Trichoptera","Hydropsychidae","Parapsyche","Genus","Cinygmula",7.969282283,"BUBBS","BUBBS","Outlet.Vidette.below.2011",19.51413779,"Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Cinygmula","Genus","family","family",3,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Parapsyche","Doroneuria","Parapsyche",7.624553901,"BUBBS","BUBBS","Outlet.Vidette.below.2011",12.34567901,"Arthropoda","Insecta","Trichoptera","Hydropsychidae","Parapsyche","Genus","Doroneuria",47.55178364,"BUBBS","BUBBS","Outlet.Vidette.below.2011",26.28434886,"Arthropoda","Insecta","Plecoptera","Perlidae","Doroneuria","Genus","family","family",16,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Parapsyche","Epeorus","Parapsyche",7.624553901,"BUBBS","BUBBS","Outlet.Vidette.below.2011",12.34567901,"Arthropoda","Insecta","Trichoptera","Hydropsychidae","Parapsyche","Genus","Epeorus",14.45630938,"BUBBS","BUBBS","Outlet.Vidette.below.2011",6.770211071,"Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Epeorus","Genus","family","family",3,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Parapsyche","Parapsyche","Parapsyche",7.624553901,"BUBBS","BUBBS","Outlet.Vidette.below.2011",12.34567901,"Arthropoda","Insecta","Trichoptera","Hydropsychidae","Parapsyche","Genus","Parapsyche",7.624553901,"BUBBS","BUBBS","Outlet.Vidette.below.2011",12.34567901,"Arthropoda","Insecta","Trichoptera","Hydropsychidae","Parapsyche","Genus","family","family",3,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Parapsyche","Rhyacophila","Parapsyche",7.624553901,"BUBBS","BUBBS","Outlet.Vidette.below.2011",12.34567901,"Arthropoda","Insecta","Trichoptera","Hydropsychidae","Parapsyche","Genus","Rhyacophila",5.337910712,"BUBBS","BUBBS","Outlet.Vidette.below.2011",8.363201912,"Arthropoda","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila","Genus","family","exact",8,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Pisidium","Oligochaeta","Pisidium",0.102405857,"BUBBS","BUBBS","Outlet.Vidette.below.2011",283.9506173,"Mollusca","Bivalvia","Veneroida","Pisidiidae","Pisidium","Genus","Oligochaeta",0.506640431,"BUBBS","BUBBS","Outlet.Vidette.below.2011",968.1401832,"Annelida","Clitellata",,,,"Subclass","exact","exact",1,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Pisidium","Rhyacophila","Pisidium",0.102405857,"BUBBS","BUBBS","Outlet.Vidette.below.2011",283.9506173,"Mollusca","Bivalvia","Veneroida","Pisidiidae","Pisidium","Genus","Rhyacophila",5.337910712,"BUBBS","BUBBS","Outlet.Vidette.below.2011",8.363201912,"Arthropoda","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila","Genus","exact","genus",8,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Psychoglypha","Chironomidae","Psychoglypha",10.61210978,"BUBBS","BUBBS","Outlet.Vidette.below.2011",36.00159299,"Arthropoda","Insecta","Trichoptera","Limnephilidae","Psychoglypha","Genus","Chironomidae",0.95630662,"BUBBS","BUBBS","Outlet.Vidette.below.2011",782.7956989,"Arthropoda","Insecta","Diptera","Chironomidae",,"Family","family","family",1,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Rhyacophila","Doroneuria","Rhyacophila",5.337910712,"BUBBS","BUBBS","Outlet.Vidette.below.2011",8.363201912,"Arthropoda","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila","Genus","Doroneuria",47.55178364,"BUBBS","BUBBS","Outlet.Vidette.below.2011",26.28434886,"Arthropoda","Insecta","Plecoptera","Perlidae","Doroneuria","Genus","exact","family",15,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Rhyacophila","Rhyacophila","Rhyacophila",5.337910712,"BUBBS","BUBBS","Outlet.Vidette.below.2011",8.363201912,"Arthropoda","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila","Genus","Rhyacophila",5.337910712,"BUBBS","BUBBS","Outlet.Vidette.below.2011",8.363201912,"Arthropoda","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila","Genus","exact","exact",1,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Serratella","Doroneuria","Serratella",1.176798991,"BUBBS","BUBBS","Outlet.Vidette.below.2011",5.973715651,"Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Serratella","Genus","Doroneuria",47.55178364,"BUBBS","BUBBS","Outlet.Vidette.below.2011",26.28434886,"Arthropoda","Insecta","Plecoptera","Perlidae","Doroneuria","Genus","family","family",10,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Serratella","Parapsyche","Serratella",1.176798991,"BUBBS","BUBBS","Outlet.Vidette.below.2011",5.973715651,"Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Serratella","Genus","Parapsyche",7.624553901,"BUBBS","BUBBS","Outlet.Vidette.below.2011",12.34567901,"Arthropoda","Insecta","Trichoptera","Hydropsychidae","Parapsyche","Genus","genus","family",6,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
