"resource","consumer","res.n","res.m","res.phylum","res.class","res.order","res.family","res.genus","con.n","con.m","con.phylum","con.class","con.order","con.family","con.genus","res.method","con.method","N.records","linkevidence","source.id"
"Chironomidae","Chironomidae",76.50765077,0.95630662,"Arthropoda","Insecta","Diptera","Chironomidae",,76.50765077,0.95630662,"Arthropoda","Insecta","Diptera","Chironomidae",,"exact","exact",1,"Gilljam, D., et al. (2011). Seeing Double: Size-Based and Taxonomic Views of Food Web Structure. Advances in Ecological Research, 45, 67�133",""
"Chironomidae","Prosimulium",76.50765077,0.95630662,"Arthropoda","Insecta","Diptera","Chironomidae",,292.5292529,0.291869328,"Arthropoda","Insecta","Diptera","Simuliidae","Prosimulium","family","exact",6,"Gilljam, D., et al. (2011). Seeing Double: Size-Based and Taxonomic Views of Food Web Structure. Advances in Ecological Research, 45, 67�133",""
"Chironomidae","Simulium",76.50765077,0.95630662,"Arthropoda","Insecta","Diptera","Chironomidae",,450.0450045,0.357951466,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium","exact","exact",5,"Gilljam, D., et al. (2011). Seeing Double: Size-Based and Taxonomic Views of Food Web Structure. Advances in Ecological Research, 45, 67�133",""
"Prosimulium","Chironomidae",292.5292529,0.291869328,"Arthropoda","Insecta","Diptera","Simuliidae","Prosimulium",76.50765077,0.95630662,"Arthropoda","Insecta","Diptera","Chironomidae",,"family","family",25,"Gilljam, D., et al. (2011). Seeing Double: Size-Based and Taxonomic Views of Food Web Structure. Advances in Ecological Research, 45, 67�133",""
"Prosimulium","Prosimulium",292.5292529,0.291869328,"Arthropoda","Insecta","Diptera","Simuliidae","Prosimulium",292.5292529,0.291869328,"Arthropoda","Insecta","Diptera","Simuliidae","Prosimulium","genus","genus",4,"Gilljam, D., et al. (2011). Seeing Double: Size-Based and Taxonomic Views of Food Web Structure. Advances in Ecological Research, 45, 67�133",""
"Prosimulium","Simulium",292.5292529,0.291869328,"Arthropoda","Insecta","Diptera","Simuliidae","Prosimulium",450.0450045,0.357951466,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium","family","exact",5,"Gilljam, D., et al. (2011). Seeing Double: Size-Based and Taxonomic Views of Food Web Structure. Advances in Ecological Research, 45, 67�133",""
"Simulium","Chironomidae",450.0450045,0.357951466,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium",76.50765077,0.95630662,"Arthropoda","Insecta","Diptera","Chironomidae",,"exact","family",13,"Gilljam, D., et al. (2011). Seeing Double: Size-Based and Taxonomic Views of Food Web Structure. Advances in Ecological Research, 45, 67�133",""
"Simulium","Prosimulium",450.0450045,0.357951466,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium",292.5292529,0.291869328,"Arthropoda","Insecta","Diptera","Simuliidae","Prosimulium","exact","family",5,"Gilljam, D., et al. (2011). Seeing Double: Size-Based and Taxonomic Views of Food Web Structure. Advances in Ecological Research, 45, 67�133",""
"Simulium","Simulium",450.0450045,0.357951466,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium",450.0450045,0.357951466,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium","exact","exact",5,"Gilljam, D., et al. (2011). Seeing Double: Size-Based and Taxonomic Views of Food Web Structure. Advances in Ecological Research, 45, 67�133",""
"Benthic.producers","Chironomidae",1,0.001,,,,"Benthic.producers",,76.50765077,0.95630662,"Arthropoda","Insecta","Diptera","Chironomidae",,"exact","exact",1,"Gilljam, D., et al. (2011). Seeing Double: Size-Based and Taxonomic Views of Food Web Structure. Advances in Ecological Research, 45, 67�133",""
"Pelagic.producers","Pisidium",1,0.001,,,,"Pelagic.producers",,283.5283528,0.102405857,"Mollusca","Bivalvia","Veneroida","Pisidiidae","Pisidium","exact","exact",1,"Gilljam, D., et al. (2011). Seeing Double: Size-Based and Taxonomic Views of Food Web Structure. Advances in Ecological Research, 45, 67�133",""
"Pelagic.producers","Prosimulium",1,0.001,,,,"Pelagic.producers",,292.5292529,0.291869328,"Arthropoda","Insecta","Diptera","Simuliidae","Prosimulium","exact","exact",1,"Gilljam, D., et al. (2011). Seeing Double: Size-Based and Taxonomic Views of Food Web Structure. Advances in Ecological Research, 45, 67�133",""
"Pelagic.producers","Simulium",1,0.001,,,,"Pelagic.producers",,450.0450045,0.357951466,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium","exact","exact",1,"Gilljam, D., et al. (2011). Seeing Double: Size-Based and Taxonomic Views of Food Web Structure. Advances in Ecological Research, 45, 67�133",""
