"resource","consumer","res.density","res.phylum","res.class","res.order","res.family","res.genus","con.density","con.phylum","con.class","con.order","con.family","con.genus","res.method","con.method","N.records","linkevidence","source.id"
"Acari","Acari",256,"Arthropoda","Arachnida",,,,256,"Arthropoda","Arachnida",,,,"exact","exact",16,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Acari","Diptera",256,"Arthropoda","Arachnida",,,,8,"Arthropoda","Insecta","Diptera","Tabanidae","Chrysops","exact","exact",1,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Baetis","Doroneuria",40,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis",8,"Arthropoda","Insecta","Plecoptera","Perlidae","Doroneuria","exact","exact",1,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Baetis","Oligochaeta",40,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis",72,"Annelida","Clitellata",,,,"exact","exact",1,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Chironomidae","Serratella",4160,"Arthropoda","Insecta","Diptera","Chironomidae",,24,"Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Serratella","exact","genus",7,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Oligochaeta","Acari",72,"Annelida","Clitellata",,,,256,"Arthropoda","Arachnida",,,,"exact","exact",2,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Oligochaeta","Oligochaeta",72,"Annelida","Clitellata",,,,72,"Annelida","Clitellata",,,,"exact","exact",2,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Ostracoda","Ostracoda",8,"Arthropoda","Ostracoda",,,,8,"Arthropoda","Ostracoda",,,,"exact","exact",4,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Ostracoda","Turbellaria",8,"Arthropoda","Ostracoda",,,,16,"Platyhelminthes","Turbellaria",,,,"exact","exact",4,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Pisidium","Oligochaeta",304,"Mollusca","Bivalvia","Veneroida","Pisidiidae","Pisidium",72,"Annelida","Clitellata",,,,"exact","exact",1,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Tipulidae","Tipulidae",24,"Arthropoda","Insecta","Diptera","Tipulidae","Limnophila",24,"Arthropoda","Insecta","Diptera","Tipulidae","Limnophila","exact","exact",1,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Turbellaria","Chironomidae",16,"Platyhelminthes","Turbellaria",,,,4160,"Arthropoda","Insecta","Diptera","Chironomidae",,"exact","exact",1,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
