"resource","consumer","res.density","res.phylum","res.class","res.order","res.family","res.genus","con.density","con.phylum","con.class","con.order","con.family","con.genus","res.method","con.method","N.records","linkevidence","source.id"
"Acentrella","Chironomidae",31.50315032,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Acentrella",67.50675068,"Arthropoda","Insecta","Diptera","Chironomidae",,"family","family",4,"observed - gut/stomach analysis,source","63,Hogsden K.L. & Harding J.S. (2012) Anthropogenic and natural sources of acidity and metals and their influence on the structure of stream food webs. Environmental Pollution 162, 466–474.,Thompson and Townsend, 1999, 2004"
"Baetis","Chironomidae",144.0144014,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis",67.50675068,"Arthropoda","Insecta","Diptera","Chironomidae",,"exact","family",4,"observed - gut/stomach analysis,source","63,Hogsden K.L. & Harding J.S. (2012) Anthropogenic and natural sources of acidity and metals and their influence on the structure of stream food webs. Environmental Pollution 162, 466–474.,Thompson and Townsend, 1999, 2004"
"Desmona","Chironomidae",49.5049505,"Arthropoda","Insecta","Trichoptera","Limnephilidae","Desmona",67.50675068,"Arthropoda","Insecta","Diptera","Chironomidae",,"family","family",1,"observed - gut/stomach analysis,source","63,Hogsden K.L. & Harding J.S. (2012) Anthropogenic and natural sources of acidity and metals and their influence on the structure of stream food webs. Environmental Pollution 162, 466–474.,Thompson and Townsend, 1999, 2004"
"Dicranota","Dicranota",13.50135014,"Arthropoda","Insecta","Diptera","Tipulidae","Dicranota",13.50135014,"Arthropoda","Insecta","Diptera","Tipulidae","Dicranota","exact","exact",1,"observed - gut/stomach analysis,source","63,Hogsden K.L. & Harding J.S. (2012) Anthropogenic and natural sources of acidity and metals and their influence on the structure of stream food webs. Environmental Pollution 162, 466–474.,Thompson and Townsend, 1999, 2004"
"Diphetor","Chironomidae",31.50315032,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Diphetor",67.50675068,"Arthropoda","Insecta","Diptera","Chironomidae",,"family","family",4,"observed - gut/stomach analysis,source","63,Hogsden K.L. & Harding J.S. (2012) Anthropogenic and natural sources of acidity and metals and their influence on the structure of stream food webs. Environmental Pollution 162, 466–474.,Thompson and Townsend, 1999, 2004"
"Chironomidae","Desmona",67.50675068,"Arthropoda","Insecta","Diptera","Chironomidae",,49.5049505,"Arthropoda","Insecta","Trichoptera","Limnephilidae","Desmona","family","family",12,"observed - gut/stomach analysis,source","63,Hogsden K.L. & Harding J.S. (2012) Anthropogenic and natural sources of acidity and metals and their influence on the structure of stream food webs. Environmental Pollution 162, 466–474.,Thompson and Townsend, 1999, 2004"
"Chironomidae","Dicranota",67.50675068,"Arthropoda","Insecta","Diptera","Chironomidae",,13.50135014,"Arthropoda","Insecta","Diptera","Tipulidae","Dicranota","family","exact",16,"observed - gut/stomach analysis,source","63,Hogsden K.L. & Harding J.S. (2012) Anthropogenic and natural sources of acidity and metals and their influence on the structure of stream food webs. Environmental Pollution 162, 466–474.,Thompson and Townsend, 1999, 2004"
"Chironomidae","Chironomidae",67.50675068,"Arthropoda","Insecta","Diptera","Chironomidae",,67.50675068,"Arthropoda","Insecta","Diptera","Chironomidae",,"exact","family",1,"observed - gut/stomach analysis,source","63,Hogsden K.L. & Harding J.S. (2012) Anthropogenic and natural sources of acidity and metals and their influence on the structure of stream food webs. Environmental Pollution 162, 466–474.,Thompson and Townsend, 1999, 2004"
"Chironomidae","Prosimulium",67.50675068,"Arthropoda","Insecta","Diptera","Chironomidae",,9.00090009,"Arthropoda","Insecta","Diptera","Simuliidae","Prosimulium","family","family",29,"observed - gut/stomach analysis,source","63,Hogsden K.L. & Harding J.S. (2012) Anthropogenic and natural sources of acidity and metals and their influence on the structure of stream food webs. Environmental Pollution 162, 466–474.,Thompson and Townsend, 1999, 2004"
"Prosimulium","Dicranota",9.00090009,"Arthropoda","Insecta","Diptera","Simuliidae","Prosimulium",13.50135014,"Arthropoda","Insecta","Diptera","Tipulidae","Dicranota","family","exact",1,"observed - gut/stomach analysis,source","63,Hogsden K.L. & Harding J.S. (2012) Anthropogenic and natural sources of acidity and metals and their influence on the structure of stream food webs. Environmental Pollution 162, 466–474.,Thompson and Townsend, 1999, 2004"
"Prosimulium","Chironomidae",9.00090009,"Arthropoda","Insecta","Diptera","Simuliidae","Prosimulium",67.50675068,"Arthropoda","Insecta","Diptera","Chironomidae",,"family","family",9,"observed - gut/stomach analysis,source","63,Hogsden K.L. & Harding J.S. (2012) Anthropogenic and natural sources of acidity and metals and their influence on the structure of stream food webs. Environmental Pollution 162, 466–474.,Thompson and Townsend, 1999, 2004"
"Prosimulium","Prosimulium",9.00090009,"Arthropoda","Insecta","Diptera","Simuliidae","Prosimulium",9.00090009,"Arthropoda","Insecta","Diptera","Simuliidae","Prosimulium","family","family",3,"observed - gut/stomach analysis,source","63,Hogsden K.L. & Harding J.S. (2012) Anthropogenic and natural sources of acidity and metals and their influence on the structure of stream food webs. Environmental Pollution 162, 466–474.,Thompson and Townsend, 1999, 2004"
